X,Y,OBJECTID,BRIDGE_ID,featint,county,facility,location,owner,yearbuilt,NHS_indicator,mrm_english,open_posted_closed,suff_rate,roadwidth,StructureType,Bridge_Condition,Bridge_Name
1089894.545,96171.72447,1912666,52355324,RAPID CK,52 PENNINGTON,DARK CANYON ROAD,2.1W 0.7S FISH HATCH, 2 County Hwy Agency,1972,0 Not on NHS,0,"A Open, no restriction",84.800003,26.201,bridge,fair,
2463217.644,465398.4243,1912669,58310102,CREEK,58 SPINK,407TH AVE,2.8N & 1E TURTON, 2 County Hwy Agency,1963,0 Not on NHS,0,"A Open, no restriction",61.700001,24.101,bridge,poor,-1
2472985.156,161019.3353,1912670,3310256,PEARL CK,03 BEADLE,407 AVE,7.6S 2W CAVOUR, 2 County Hwy Agency,1911,0 Not on NHS,0,K Closed to all traffic,21.299999,16.8011811,bridge,poor,-1
2845116.66,-92945.99933,1912672,50218220,"Big Sioux River, BNSFRR",50 MINNEHAHA,26th Street,W of Southeastern Avenue, 4 City/Municipal Hwy Ag,2020,0 Not on NHS,0,"A Open, no restriction",96.199997,70,bridge,good,
2361926.999,-239517.0618,1912674,12390232,Drainage Ditch,12 CHARLES MIX,29120 383rd Avenue,0.3N & 1.0E of Lake Andes, 2 County Hwy Agency,1930,0 Not on NHS,0,"A Open, no restriction",62.799999,19.501,bridge,poor,-1
2601056.516,-306794.4017,1912675,5268140,Beaver Creek,05 BON HOMME,42780 305th Street,1N & 0.8E Tabor, 2 County Hwy Agency,1935,0 Not on NHS,0,"A Open, no restriction",77.699997,18,bridge,fair,-1
2461544.016,-100580.2311,1912678,18092210,NORTH BR TWELVE MILE CK,18 DAVISON,265TH STREET,6.8 W JCT SD 37, 2 County Hwy Agency,1977,0 Not on NHS,0,"A Open, no restriction",71.5,29.8,bridge,fair,-1
2886951.976,-341250.4683,1912679,64115166,DRAINAGE DITCH,64 UNION,SD048,0.9 W IOWA STATE LINE, 1 State Highway Agency,1960,0 Not on NHS,383.26999,K Closed to all traffic,84.300003,30,bridge,fair,
2744962.728,418000.9141,1912680,15242145,WILLOW CK,15 CODINGTON,OAK STREET,5.2E 3.5N WATERTOWN, 2 County Hwy Agency,1988,0 Not on NHS,0,"A Open, no restriction",41.900002,28.399,bridge,poor,-1
2514527.584,-146255.0715,1912685,34086060,PONY CK,34 HUTCHINSON,274 ST,1N & 2E Parkston, 2 County Hwy Agency,1990,0 Not on NHS,0,"A Open, no restriction",83.099998,24.6,bridge,good,_
1064583.317,109788.0234,1912690,52306300,RAPID CK,52 PENNINGTON,FOREST ROAD,0.2W & 0.2S JOHNSON SIDNG, 2 County Hwy Agency,2001,0 Not on NHS,0,"A Open, no restriction",78.800003,24.629,bridge,good,-1
2447233.667,487223.9466,1912691,58281060,TRIB TO TIMBER CK,58 SPINK,SD020,1.8 W JCT SD 37, 1 State Highway Agency,1958,0 Not on NHS,339.67001,"A Open, no restriction",93.400002,30,bridge,fair,-1
1567126.876,210742.7207,1912692,28231240,WEST PLUM CK,28 HAAKON,SD034,7.1 E JCT SD 73 S, 1 State Highway Agency,1958,1 On the NHS,148.77,"A Open, no restriction",93.300003,30,bridge,fair,-1
2599622.995,-226855.263,1912693,34241218,JAMES RV,34 HUTCHINSON,42818 MAXWELL RD.,3.8S 2.1E OLIVET, 2 County Hwy Agency,1971,0 Not on NHS,0,"A Open, no restriction",98.800003,28,bridge,fair,_
2142006.857,-13359.43639,1912694,8065095,"MAIN ST, R&W RR",08 BRULE,I090,CHAMBERLAIN INTERCHANGE, 1 State Highway Agency,1974,1 On the NHS,263.53,"A Open, no restriction",92.199997,83,bridge,good,
2822320.485,-93192.22882,1912695,50175219,SKUNK CK,50 MINNEHAHA,I029 S,0.3 N 26TH ST INTERCH, 1 State Highway Agency,1989,1 On the NHS,78.379997,"A Open, no restriction",95.5,68,bridge,fair,
1772312.094,-124204.7931,1912696,48256262,HORSE HEAD CK,48 MELLETTE,IRR AR US083,3.1 S JCT SD 44 E, 1 State Highway Agency,1966,1 On the NHS,38.799999,"A Open, no restriction",85.900002,40,bridge,fair,-1
2884426.636,-80716.63698,1912697,50293200,BEAVER CREEK,50 MINNEHAHA,264TH STREET,2S & 3.7W VALLEY SPRINGS, 2 County Hwy Agency,2018,0 Not on NHS,0,"A Open, no restriction",100,28,bridge,good,
2795387.905,-209860.0093,1912699,42013200,Long Creek,42 LINCOLN,288th Street,9S & 0.7W of Lennox, 2 County Hwy Agency,1964,0 Not on NHS,0,"A Open, no restriction",88.800003,30,bridge,fair,-1
2781986.133,-16099.0359,1912700,50105070,COLTON CK,50 MINNEHAHA,251ST STREET,3S & 0.5E COLTON, 2 County Hwy Agency,1969,0 Not on NHS,0,"A Open, no restriction",68.099998,24.3,bridge,fair,-1
2708372.484,-297897.9237,1912701,68202130,Tributary to Clay Creek,68 YANKTON,44820 304 ST,4N&2.2E Mission Hill, 2 County Hwy Agency,1940,0 Not on NHS,0,P Posted for load,41.5,23.999,bridge,poor,-1
2724404.508,-307468.2015,1912702,68231149,Turkey Creek,68 YANKTON,45108 Bluff Road,0.1 E Volin, 2 County Hwy Agency,1956,0 Not on NHS,0,"A Open, no restriction",68.599998,23.999,bridge,fair,-1
1110969.079,108971.7451,1912703,52394297,"RCP&E RR, DRAINAG",52 PENNINGTON,SD231 N,0.3 W JCT SD 445, 1 State Highway Agency,1971,0 Not on NHS,80.419998,"A Open, no restriction",99,40,bridge,fair,
2833070.172,-324827.3079,1912706,64016130,BRULE CK,64 UNION,47160 310 STR.,12S & 0.4E BERESFORD, 2 County Hwy Agency,1970,0 Not on NHS,0,"A Open, no restriction",77.699997,21.00065617,bridge,poor,-1
1792670.495,22724.77917,1912707,38200191,242 ST,38 JONES,I090 E,2.2 E US 83 S INTERCH, 1 State Highway Agency,1970,1 On the NHS,194.81,"A Open, no restriction",92.800003,37.99868766,bridge,fair,-1
1455108.877,392374.9703,1912708,69013400,BEAVER CK,69 ZIEBACH,173 ST (MEADE CO),13.0S 3.3E FAITH, 2 County Hwy Agency,1935,0 Not on NHS,0,P Posted for load,50.5,16.1,bridge,fair,-1
2792536.33,-21022.46896,1912710,50124080,SKUNK CK,50 MINNEHAHA,"252ND ST, HWY 118",0.6N & 0.6W LYONS, 2 County Hwy Agency,1964,0 Not on NHS,0,"A Open, no restriction",82.900002,30,bridge,fair,-1
2593639.879,-301746.4069,1912711,5255130,Beaver Creek,05 BON HOMME,42530 304th Street,2N & 0.5W of Tabor, 2 County Hwy Agency,1935,0 Not on NHS,0,"A Open, no restriction",92.699997,24,bridge,fair,-1
1961371.843,608229.9526,1912712,65215065,Creek,65 WALWORTH,S. 1st Avenue,SE corner of Selby, 3 Town/Township Hwy Age,1930,0 Not on NHS,0,P Posted for load,16.799999,19.4,bridge,poor,
2742195.807,307236.4136,1912713,29230115,Boswell Diversion Ditch,29 HAMLIN,459th Avenue,6.5S of Castlewood, 2 County Hwy Agency,1956,0 Not on NHS,0,P Posted for load,52.5,23.999,bridge,fair,-1
2854279.845,-35373.37301,1912715,50240113,SLIP-UP CREEK,50 MINNEHAHA,"478TH AVE, HWY 121",3.5E & 2.7N RENNER, 2 County Hwy Agency,1970,0 Not on NHS,0,"A Open, no restriction",92.5,32,bridge,fair,-1
2346571.757,428386.314,1912717,58087170,Snake Creek,58 SPINK,165th Street,1.5 W ASHTON, 2 County Hwy Agency,1957,0 Not on NHS,0,P Posted for load,37.900002,23.999,bridge,fair,-1
1100747.708,320167.3857,1912718,10355380,DRY CK,10 BUTTE,LEWIS ROAD,3 N 3.5 E VALE, 2 County Hwy Agency,1984,0 Not on NHS,0,"A Open, no restriction",80.099998,26.7,bridge,fair,_
2846763.363,-292452.2696,1912721,64046070,BRULE CK,64 UNION,47460 304 STR.,6S & 2.6E BERESFORD, 2 County Hwy Agency,1987,0 Not on NHS,0,"A Open, no restriction",65,22.5,bridge,poor,-1
1795709.537,-40924.41604,1912722,48298103,LITTLE WHITE RV,48 MELLETTE,COUNTY HIGHWAY #11,10.7N & 4.8E WHITE RIVER, 2 County Hwy Agency,1962,0 Not on NHS,0,"A Open, no restriction",86.699997,24.101,bridge,fair,-1
988158.9781,210509.4915,1912723,41151177,WHITEWOOD CK,41 LAWRENCE,KIRK RD,1.0E 0.5S LEAD, 2 County Hwy Agency,2004,0 Not on NHS,0,"A Open, no restriction",89,30.29,bridge,fair,_
1319253.681,75078.35524,1912724,52790348,BOX ELDER CK,52 PENNINGTON,BASE LINE ROAD,1.0 W 3.8 S WASTA, 2 County Hwy Agency,2002,0 Not on NHS,0,"A Open, no restriction",99.900002,28.5,bridge,good,-1
2607174.9,-11649.68456,1912726,44014050,Wolf Creek,44 MCCOOK,249th Street,3N & 0.4E of Spencer, 2 County Hwy Agency,1978,0 Not on NHS,0,"A Open, no restriction",81.800003,24,bridge,fair,-1
2892173.934,35759.4739,1912727,51195220,Pipestone Creek,51 MOODY,242nd Street,7.5E & 2S of Trent, 2 County Hwy Agency,1968,0 Not on NHS,0,P Posted for load,40,24.301,bridge,poor,-1
2723366.335,-297305.4846,1912731,68230130,Turkey Creek,68 YANKTON,45100 304 ST,2 N Volin, 2 County Hwy Agency,1993,0 Not on NHS,0,"A Open, no restriction",91.699997,23.599,bridge,fair,-1
2825614.715,-83119.43959,1912732,50182200,Big Sioux River,50 MINNEHAHA,W. Madison Street,east of Louise Avenue, 4 City/Municipal Hwy Ag,1988,0 Not on NHS,0,"A Open, no restriction",81,52,bridge,fair,
2808658.78,-84656.5438,1912733,50150202,SKUNK CK,50 MINNEHAHA,"ELLIS RD, HWY 139",0.7S ELLIS, 2 County Hwy Agency,2013,0 Not on NHS,0,"A Open, no restriction",79.900002,32,bridge,good,
2787666.198,191704.6794,1912734,6130158,CK,06 BROOKINGS,467TH AVENUE,3E & 0.8S VOLGA, 2 County Hwy Agency,2001,0 Not on NHS,0,"A Open, no restriction",83.099998,24.66535433,bridge,good,-1
2355958.342,-282068.5273,1912735,27498312,RANDALL CK,27 GREGORY,STATE PARK RD,1.0W & 2.0S PICKSTOWN,21 Other State Agencies,2020,0 Not on NHS,0,"A Open, no restriction",94.599998,24,bridge,fair,RANDALL CK BRIDGE
2527198.742,-271856.0362,1912737,5131070,Emanuel Creek,05 BON HOMME,41410 298th Street,1.9W & 5N of Tyndall, 2 County Hwy Agency,1981,0 Not on NHS,0,"A Open, no restriction",73.099998,26.4,bridge,fair,-1
2828579.272,-8958.01081,1912738,50194059,BIG SIOUX RIVER,50 MINNEHAHA,"250TH ST, HWY 114",0.6W BALTIC, 2 County Hwy Agency,2013,0 Not on NHS,0,"A Open, no restriction",69.900002,32,bridge,fair,-1
1373021.118,480351.7097,1912739,53318570,DEEP CK,53 PERKINS,187 AVE,21KM W & 11KM N OF FAITH, 2 County Hwy Agency,1985,0 Not on NHS,0,P Posted for load,40.5,20,bridge,fair,-1
2777681.092,306198.6263,1912742,29297120,Hidewood Creek,29 HAMLIN,190th Street,3E of Dempster, 2 County Hwy Agency,1965,0 Not on NHS,0,"A Open, no restriction",64.699997,31.9,bridge,poor,-1
2599785.636,-228775.2628,1912744,34242222,Dawson Creek,34 HUTCHINSON,29020 428 AVE.,"4.2S,2.2E OF OLIVET", 2 County Hwy Agency,1984,0 Not on NHS,0,"A Open, no restriction",83,29.2,bridge,fair,_
2781735.79,591816.1945,1912745,55195360,NORTH FORK WHETSTONE RV,55 ROBERTS,SD015,1.4 E JCT SD 123, 1 State Highway Agency,1958,0 Not on NHS,197.34,"A Open, no restriction",89.5,30,bridge,fair,-1
2879067.239,-339134.0145,1912746,64101160,WEST UNION CK,64 UNION,SD048,2.5 W IOWA STATE LINE, 1 State Highway Agency,1960,0 Not on NHS,381.63,"A Open, no restriction",87.800003,30,bridge,fair,
2762513.577,-227099.8193,1912748,63189230,CK,63 TURNER,45890 291ST STREET,2.9E VIBORG, 2 County Hwy Agency,2021,0 Not on NHS,0,"A Open, no restriction",99.800003,30,bridge,good,
2264945.68,253184.2963,1912749,30220256,PEARL CK,30 HAND,366TH AVE,4E & .4N ST LAWRENCE, 2 County Hwy Agency,1932,0 Not on NHS,0,P Posted for load,30.799999,18.7007874,bridge,poor,-1
2275240.339,373875.1346,1912751,30243030,CK,30 HAND,175 ST,3S & 0.3E ROCKHAM, 2 County Hwy Agency,1978,0 Not on NHS,0,P Posted for load,41,22.29986877,bridge,poor,-1
2814381.743,259672.861,1912752,6184031,NORTH DEER CK,06 BROOKINGS,I029 S,3.1 S DEUEL CO LINE, 1 State Highway Agency,1970,1 On the NHS,145.85001,"A Open, no restriction",96.800003,37.99868766,bridge,fair,-1
2414160.755,597388.8966,1912755,7222329,JAMES RV,07 BROWN,US012 W,11 E JCT US 281 N, 1 State Highway Agency,1975,1 On the NHS,301.20001,"A Open, no restriction",99.900002,40,bridge,fair,-1
2270238.387,-150495.8937,1912756,12220058,Platte Creek,12 CHARLES MIX,27380 366th Avenue,2.2N & 1.0W of Platte, 2 County Hwy Agency,2019,0 Not on NHS,0,"A Open, no restriction",93.5,23.8,bridge,good,
1085837.858,-98853.36678,1912757,17368246,BEAVER CK,17 CUSTER,SD079N,2.7 N FALL RIVER CO LINE, 1 State Highway Agency,1957,1 On the NHS,35.560001,"A Open, no restriction",67,36,bridge,fair,-1
2401304.833,396387.7582,1912758,58190231,Creek,58 SPINK,395th Avenue,2N 1W FRANKFORT, 2 County Hwy Agency,1935,0 Not on NHS,0,"A Open, no restriction",68.699997,17.799,bridge,fair,-1
1072511.715,42135.82532,1912759,52329430,BATTLE CK,52 PENNINGTON,SD040,1.7 E JCT US 16A, 1 State Highway Agency,1974,0 Not on NHS,33.849998,"A Open, no restriction",99.300003,32.00131234,bridge,fair,-1
2704208.196,-72065.1966,1912760,44193170,Battle Creek,44 MCCOOK,261st Street,3.3E of Canistota, 2 County Hwy Agency,1970,0 Not on NHS,0,"A Open, no restriction",78.699997,31.601,bridge,fair,-1
2596269.528,-300357.6829,1912761,5260127,Beaver Creek,05 BON HOMME,30370 427th Avenue,2.3N of Tabor, 2 County Hwy Agency,1955,0 Not on NHS,0,"A Open, no restriction",56.099998,24,bridge,poor,-1
2622902.297,206571.8774,1912762,39177117,CK,39 KINGSBURY,US014,3.1 E JCT SD 25, 1 State Highway Agency,1988,1 On the NHS,381.69,"A Open, no restriction",78.300003,43.99934383,bridge,fair,-1
2400037.886,-5186.087907,1912763,2220089,WEST FIRESTEEL CK,02 AURORA,392 AVE,3.9S 1W STORLA, 2 County Hwy Agency,1951,0 Not on NHS,0,"A Open, no restriction",82.900002,24,bridge,fair,-1
1703642.314,26467.10404,1912766,38030185,I090,38 JONES,256 AVE (FAS 6511),6.2 W OKATON INTERCHANGE, 1 State Highway Agency,1969,0 Not on NHS,0,"A Open, no restriction",95,27.99868766,bridge,fair,-1
2757611.837,609223.0137,1912767,55150325,N. Fork Whetstone Rv,55 ROBERTS,464th Avenue,3W & 3.5N of Wilmot, 2 County Hwy Agency,1929,0 Not on NHS,0,P Posted for load,39.5,23.1,bridge,poor,-1
2261012.539,395111.9803,1912768,25345230,Creek,25 FAULK,171st Street,6.5W & 1N ZELL, 2 County Hwy Agency,1927,0 Not on NHS,0,P Posted for load,67.800003,18.199,bridge,fair,-1
2625270.257,57946.86686,1912769,49172160,WEST FORK VERMILLION RV,49 MINER,236 ST,3S & 1.2E OF HOWARD, 2 County Hwy Agency,1998,0 Not on NHS,0,"A Open, no restriction",81.699997,28.41207349,bridge,fair,-1
1199949.878,143098.7159,1912771,47320587,ELK CK,47 MEADE,BREHM RD.,29E & 15.7S STURGIS, 2 County Hwy Agency,1995,0 Not on NHS,0,"A Open, no restriction",82.699997,22.3,bridge,fair,-1
2766333.678,368550.1781,1912772,29280002,Trib. to Stray Horse Crk,29 HAMLIN,464th Avenue,5E & 4.8N of Castlewood, 2 County Hwy Agency,1967,0 Not on NHS,0,"A Open, no restriction",80.699997,30.098,bridge,fair,-1
2257965.859,315773.2508,1912773,30210139,SHAEFER CK,30 HAND,365 AVE,5 E & 11.1 N MILLER, 2 County Hwy Agency,1935,0 Not on NHS,0,P Posted for load,39.299999,21.00065617,bridge,poor,-1
2719242.529,-81946.46293,1912774,44221190,E. Fork of Vermillion Rv,44 MCCOOK,263rd Street,8.5S & 1.1E of Montrose, 2 County Hwy Agency,2019,0 Not on NHS,0,"A Open, no restriction",100,28,bridge,good,
2296446.578,548480.4445,1912776,23479180,Snake Creek,23 EDMUNDS,142nd Street,11.1W of Warner, 2 County Hwy Agency,1959,0 Not on NHS,0,"A Open, no restriction",74.400002,23.999,bridge,poor,-1
2474521.003,424591.6129,1912777,58330179,FORDHAM CREEK,58 SPINK,409TH AVE,6.1N & 3E DOLAND, 2 County Hwy Agency,1935,0 Not on NHS,0,"A Open, no restriction",76.199997,18.199,bridge,fair,-1
2795951.484,-199220.7123,1912780,42015180,Long Creek,42 LINCOLN,286th Street,7S & 0.5W of Lennox, 2 County Hwy Agency,1940,0 Not on NHS,0,P Posted for load,52.599998,17.999,bridge,fair,-1
2518230.866,63816.53065,1912781,56210145,JIM CK,56 SANBORN,415TH AVE.,0.5E & 1.5S ARTESIAN, 2 County Hwy Agency,1930,0 Not on NHS,0,P Posted for load,69.400002,18.199,bridge,fair,-1
1876206.652,194962.3021,1912782,33108121,US014,33 HUGHES,RCP&E RR,DOWNTOWN PIERRE,27 Railroad,1920,0 Not on NHS,0,"A Open, no restriction",-2,20,bridge,poor,
2527496.321,669821.5621,1912784,46080198,Creek,46 MARSHALL,420th Avenue,3.2N & 1E LANGFORD, 2 County Hwy Agency,2014,0 Not on NHS,0,"A Open, no restriction",100,25,bridge,good,
2464800.815,423849.532,1912786,58312180,CREEK,58 SPINK,166TH STREET,6N & 1.2E DOLAND, 2 County Hwy Agency,1962,0 Not on NHS,0,"A Open, no restriction",78.699997,24.301,bridge,fair,-1
2802487.324,-262597.2106,1912787,14142010,ASH CK,14 CLAY,46620 298 ST.,1S & 14.2E IRENE, 2 County Hwy Agency,2002,0 Not on NHS,0,"A Open, no restriction",90.699997,28,bridge,fair,-1
2191716.033,90174.724,1912788,9208080,ELM CK,09 BUFFALO,IRR SD034,8.2 W JCT SD 45, 1 State Highway Agency,1990,0 Not on NHS,283.64999,"A Open, no restriction",98,36.00065617,bridge,good,
1027705.326,57653.06693,1912789,52243404,SPRING CK,52 PENNINGTON,US016,200' EAST NEWTON ST, 1 State Highway Agency,1995,1 On the NHS,41.150002,"A Open, no restriction",93,50,bridge,fair,-1
2781544.109,-304241.5882,1912791,14100088,VERMILLION RV OVERFLOW,14 CLAY,SD019,8.9 S JCT SD 46, 1 State Highway Agency,2004,0 Not on NHS,16.559999,"A Open, no restriction",99,36,bridge,good,
1117970.133,109110.0683,1912793,52408298,RAPID CK,52 PENNINGTON,TWELFTH STREET,0.1N 12TH&OMAHA - RC, 4 City/Municipal Hwy Ag,1973,0 Not on NHS,0,"A Open, no restriction",72.5,40,bridge,good,
2722935.67,-47453.65954,1912795,44230125,453 AVE,44 MCCOOK,I090 W,1 W MINNEHAHA CO LINE, 1 State Highway Agency,1964,1 On the NHS,376.03,"A Open, no restriction",96.699997,38,bridge,good,
1983786.11,736876.5549,1912799,11261060,Spring Creek,11 CAMPBELL,106th Street,1.5 N & 6.1 E of Herreid, 2 County Hwy Agency,2015,0 Not on NHS,0,"A Open, no restriction",99.900002,30,bridge,good,
1984173.506,378158.2957,1912800,60380018,OKOBOJO CK,60 SULLY,FAS 6155,6.6E & 2.2N AGAR, 2 County Hwy Agency,1936,0 Not on NHS,0,"A Open, no restriction",89.699997,23.99934383,bridge,fair,-1
1077218.423,170244.6429,1912801,47084546,LITTLE ELK CK,47 MEADE,I090 EF,0.6 NW N PIEDMONT INTERCH, 1 State Highway Agency,2016,0 Not on NHS,44.099998,"A Open, no restriction",100,34,bridge,good,
2792049.376,-162308.4846,1912803,42011110,LONG CK,42 LINCOLN,SD044,0.9 W JCT SD 17, 1 State Highway Agency,1968,0 Not on NHS,405.35999,"A Open, no restriction",98,42,bridge,fair,
2455121.308,-97432.01923,1912804,18080204,NORTH BR TWELVE MILE CK,18 DAVISON,402ND AVENUE,9 W & 0.6 N ETHAN, 2 County Hwy Agency,1970,0 Not on NHS,0,"A Open, no restriction",72.099998,30.6,bridge,fair,-1
2820183.526,-209747.2227,1912805,42060201,Trib. to Saddle Creek,42 LINCOLN,470th Avenue,9.1S & 4E of Lennox, 2 County Hwy Agency,1935,0 Not on NHS,0,"A Open, no restriction",75.800003,17.999,bridge,fair,-1
2717307.388,-47785.83342,1912806,44219126,EAST FORK VERMILLION RV,44 MCCOOK,I090 E,2.1 W MINNEHAHA CO LINE, 1 State Highway Agency,2021,1 On the NHS,374.95001,"A Open, no restriction",97.699997,40,bridge,good,
2898833.296,-281390.918,1912807,64144055,CK,64 UNION,30250 484TH AVE,5.4E & 1.5S ALCESTER, 2 County Hwy Agency,2021,0 Not on NHS,0,"A Open, no restriction",100,30.8,bridge,good,
2480862.856,-294582.1384,1912809,5042112,Trib. to Dry Choteau Crk,05 BON HOMME,40520Avon Road,0.8W of Avon, 2 County Hwy Agency,1950,0 Not on NHS,0,P Posted for load,72.599998,24,bridge,fair,-1
2396257.723,-296191.5728,1912810,12453340,CK,12 CHARLES MIX,38930  302  ST,"9.0S,1.3E OF RAVINA", 2 County Hwy Agency,1941,0 Not on NHS,0,K Closed to all traffic,27.700001,15,bridge,poor,-1
2727332.202,536813.1089,1912811,26084040,146 ST,26 GRANT,IRR I029 S,2 S ROBERTS CO LINE, 1 State Highway Agency,1977,1 On the NHS,204.06,"A Open, no restriction",96.800003,40,bridge,fair,-1
2735894.574,-200249.6331,1912812,63140177,TURKEY RIDGE CK,63 TURNER,28570 454 AVE,2W & 5.3N VIBORG, 2 County Hwy Agency,1988,0 Not on NHS,0,"A Open, no restriction",90.699997,28.7007874,bridge,fair,-1
1512046.308,-268452.9236,1912813,4202213,LAKE CK,04 BENNETT,220 AVENUE,1.2E 6.3S MARTIN, 2 County Hwy Agency,1950,0 Not on NHS,0,P Posted for load,39.5,18.1988189,bridge,poor,-1
2793761.829,560616.8448,1912817,26215000,CK,26 GRANT,142 STREET,5.8E & 4.5N MARVIN, 2 County Hwy Agency,2007,0 Not on NHS,0,"A Open, no restriction",98,25.2,bridge,good,-1
2415211.917,155435.6778,1912821,3200266,Cain Creek,03 BEADLE,396th Avenue,4W & 8.6S of Huron, 2 County Hwy Agency,1988,0 Not on NHS,0,"A Open, no restriction",81.699997,28.399,bridge,fair,-1
2548678.782,111919.5791,1912823,49030055,REDSTONE CK,49 MINER,421 AVE,7.5N FEDORA, 2 County Hwy Agency,1930,0 Not on NHS,0,"A Open, no restriction",69.800003,32.79855643,bridge,poor,-1
2804769.755,157840.276,1912824,6159221,BIG SIOUX RV,06 BROOKINGS,470TH AVENUE,0.6W & 4.1S BROOKINGS, 2 County Hwy Agency,1930,0 Not on NHS,0,P Posted for load,27.299999,21.60104987,bridge,poor,-1
2557148.015,245552.8404,1912825,39054040,REDSTONE CK,39 KINGSBURY,200TH ST,0.4 E OF BANCROFT, 2 County Hwy Agency,1978,0 Not on NHS,0,"A Open, no restriction",78.900002,26,bridge,fair,-1
2905116.79,-237241.361,1912826,42219260,Pattee Creek,42 LINCOLN,294th Street,1.6W of Hudson, 2 County Hwy Agency,2017,0 Not on NHS,0,"A Open, no restriction",99.800003,28,bridge,good,
1297473.832,206328.3887,1912827,47498462,BELLE FOURCHE RV,47 MEADE,ELM SPRINGS RD.,1.9W 3.8N ELM SPRING, 2 County Hwy Agency,1988,0 Not on NHS,0,"A Open, no restriction",99.199997,28,bridge,fair,-1
2727058.808,547462.8429,1912828,55085440,I029,55 ROBERTS,IRR 144 ST,GRANT CO LINE, 1 State Highway Agency,1979,0 Not on NHS,0,"A Open, no restriction",90.199997,32.00131234,bridge,good,-1
2413744.875,311966.5366,1912829,58206390,James River,58 SPINK,187TH ST,5.6E 3.0N HITCHCOCK, 2 County Hwy Agency,1959,0 Not on NHS,0,P Posted for load,49.5,23.999,bridge,poor,-1
1145665.865,539949.2939,1912830,32423471,MOREAU RV,32 HARDING,SD079,21.4 S JCT SD 20, 1 State Highway Agency,1964,0 Not on NHS,178.08,"A Open, no restriction",99.099998,30,bridge,fair,-1
2814544.969,572093.5075,1912832,55255400,N. Fork Whetstone Rv,55 ROBERTS,140th Street,2.5E & 2N of Corona, 2 County Hwy Agency,1973,0 Not on NHS,0,"A Open, no restriction",73.699997,30.2,bridge,fair,-1
1870204.22,-120026.0144,1912833,48440253,BUTTE CK,48 MELLETTE,SD053,0.6 N JCT SD 44, 1 State Highway Agency,1989,0 Not on NHS,50.709999,"A Open, no restriction",99.699997,32.00131234,bridge,good,-1
2406959.96,-311893.2255,1912834,12472370,Mosquito Creek,12 CHARLES MIX,39120 305th Street,8.0S & 3.8W of Wagner, 2 County Hwy Agency,1920,0 Not on NHS,0,P Posted for load,48.599998,16.001,bridge,poor,-1
